date,pm2_5,pm10,carbon_dioxide,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone
2025-11-07 13:00:00+05:00,27.3,50.5,441.0,208.0,4.6,6.6,126.0
2025-11-07 14:00:00+05:00,26.3,49.9,441.0,266.0,5.6,5.8,121.0
2025-11-07 15:00:00+05:00,25.4,49.8,441.0,286.0,6.9,5.5,112.0
2025-11-07 16:00:00+05:00,25.0,50.1,441.0,319.0,9.5,5.3,98.0
2025-11-07 17:00:00+05:00,20.0,38.6,441.0,364.0,12.4,5.5,87.0
2025-11-07 18:00:00+05:00,20.1,38.6,442.0,406.0,15.2,5.5,80.0
2025-11-07 19:00:00+05:00,20.3,38.8,442.0,462.0,19.2,5.4,69.0
2025-11-07 20:00:00+05:00,20.9,39.5,444.0,577.0,23.6,5.6,59.0
2025-11-07 21:00:00+05:00,21.5,40.2,447.0,845.0,29.3,6.2,50.0
2025-11-07 22:00:00+05:00,22.5,41.0,451.0,1173.0,35.4,6.9,42.0
2025-11-07 23:00:00+05:00,23.5,41.9,453.0,1331.0,38.3,7.3,37.0
2025-11-08 00:00:00+05:00,23.2,41.3,451.0,1167.0,35.6,7.0,38.0
2025-11-08 01:00:00+05:00,21.7,38.6,448.0,834.0,29.7,6.3,42.0
2025-11-08 02:00:00+05:00,20.2,36.6,445.0,559.0,24.2,5.7,46.0
2025-11-08 03:00:00+05:00,19.5,35.7,444.0,362.0,19.4,5.2,47.0
2025-11-08 04:00:00+05:00,18.7,34.9,443.0,223.0,15.0,4.7,48.0
2025-11-08 05:00:00+05:00,19.3,36.1,444.0,309.0,14.3,4.9,48.0
2025-11-08 06:00:00+05:00,20.1,37.4,449.0,880.0,20.6,6.2,45.0
2025-11-08 07:00:00+05:00,24.0,43.3,455.0,1677.0,28.8,8.1,42.0
2025-11-08 08:00:00+05:00,22.8,44.5,458.0,2086.0,32.6,9.5,45.0
2025-11-08 09:00:00+05:00,21.5,43.2,455.0,1716.0,27.5,10.1,61.0
2025-11-08 10:00:00+05:00,18.1,39.6,448.0,958.0,17.9,10.1,84.0
2025-11-08 11:00:00+05:00,18.3,40.9,443.0,379.0,10.2,9.9,103.0
2025-11-08 12:00:00+05:00,18.2,42.3,441.0,216.0,7.0,9.2,114.0
2025-11-08 13:00:00+05:00,17.9,42.5,441.0,232.0,5.7,8.2,121.0
2025-11-08 14:00:00+05:00,17.2,41.3,441.0,273.0,5.6,7.3,122.0
2025-11-08 15:00:00+05:00,16.5,39.2,441.0,281.0,6.7,6.8,114.0
2025-11-08 16:00:00+05:00,15.8,37.1,441.0,316.0,9.0,6.4,101.0
2025-11-08 17:00:00+05:00,15.7,37.0,442.0,401.0,12.0,6.8,91.0
2025-11-08 18:00:00+05:00,16.4,36.3,444.0,575.0,14.1,6.6,83.0
2025-11-08 19:00:00+05:00,17.2,36.9,446.0,799.0,17.2,6.3,72.0
2025-11-08 20:00:00+05:00,18.2,38.1,448.0,988.0,21.9,6.2,61.0
2025-11-08 21:00:00+05:00,20.1,39.8,450.0,1127.0,30.0,6.7,49.0
2025-11-08 22:00:00+05:00,22.3,42.1,451.0,1229.0,39.6,7.5,37.0
2025-11-08 23:00:00+05:00,24.7,44.9,452.0,1250.0,45.5,7.9,29.0
2025-11-09 00:00:00+05:00,25.6,45.8,451.0,1142.0,45.1,7.7,28.0
2025-11-09 01:00:00+05:00,25.4,45.2,450.0,953.0,41.1,7.2,31.0
2025-11-09 02:00:00+05:00,24.8,44.5,449.0,779.0,36.2,6.6,34.0
2025-11-09 03:00:00+05:00,23.6,42.1,448.0,592.0,29.9,6.0,37.0
2025-11-09 04:00:00+05:00,22.9,41.4,447.0,420.0,22.8,5.3,41.0
2025-11-09 05:00:00+05:00,21.5,40.3,448.0,446.0,19.5,5.4,44.0
2025-11-09 06:00:00+05:00,22.6,43.4,452.0,894.0,25.2,6.4,39.0
2025-11-09 07:00:00+05:00,25.5,49.1,457.0,1541.0,32.7,7.8,34.0
2025-11-09 08:00:00+05:00,27.9,55.3,459.0,1900.0,35.7,8.9,37.0
2025-11-09 09:00:00+05:00,26.9,56.5,457.0,1689.0,29.8,9.6,56.0
2025-11-09 10:00:00+05:00,22.6,51.7,452.0,1191.0,19.3,10.1,83.0
2025-11-09 11:00:00+05:00,20.8,48.7,448.0,768.0,11.0,10.2,105.0
2025-11-09 12:00:00+05:00,19.7,45.9,445.0,546.0,7.5,9.5,118.0
2025-11-09 13:00:00+05:00,18.8,43.1,443.0,399.0,6.1,8.4,127.0
2025-11-09 14:00:00+05:00,18.2,41.2,441.0,318.0,6.1,7.5,128.0
2025-11-09 15:00:00+05:00,17.2,39.1,441.0,302.0,7.4,7.1,120.0
2025-11-09 16:00:00+05:00,16.4,37.0,441.0,352.0,10.0,6.9,105.0
2025-11-09 17:00:00+05:00,14.6,31.7,442.0,456.0,13.0,7.0,93.0
2025-11-09 18:00:00+05:00,16.2,34.3,444.0,632.0,16.7,6.9,82.0
2025-11-09 19:00:00+05:00,17.8,36.7,446.0,864.0,22.0,6.7,68.0
2025-11-09 20:00:00+05:00,19.1,38.5,449.0,1089.0,27.9,6.7,54.0
2025-11-09 21:00:00+05:00,20.7,40.2,452.0,1342.0,35.5,7.2,43.0
2025-11-09 22:00:00+05:00,22.7,42.3,456.0,1589.0,43.7,7.9,32.0
2025-11-09 23:00:00+05:00,24.2,43.8,457.0,1669.0,48.2,8.2,26.0
2025-11-10 00:00:00+05:00,24.3,43.0,455.0,1455.0,46.6,7.8,26.0
2025-11-10 01:00:00+05:00,24.1,42.1,451.0,1074.0,41.3,7.1,29.0
2025-11-10 02:00:00+05:00,24.0,41.9,448.0,748.0,35.4,6.3,33.0
2025-11-10 03:00:00+05:00,22.8,40.6,446.0,519.0,28.2,5.5,37.0
2025-11-10 04:00:00+05:00,21.9,40.3,445.0,345.0,20.3,4.7,41.0
2025-11-10 05:00:00+05:00,20.3,38.3,445.0,315.0,15.1,4.7,46.0
2025-11-10 06:00:00+05:00,21.4,40.4,447.0,559.0,23.8,5.8,38.0
2025-11-10 07:00:00+05:00,24.7,45.8,449.0,948.0,35.2,7.3,28.0
2025-11-10 08:00:00+05:00,27.2,50.6,451.0,1185.0,40.4,8.4,28.0
2025-11-10 09:00:00+05:00,23.7,49.4,450.0,1116.0,33.2,8.6,47.0
2025-11-10 10:00:00+05:00,19.5,44.0,449.0,895.0,19.7,8.3,76.0
2025-11-10 11:00:00+05:00,18.3,41.7,447.0,684.0,9.2,7.8,98.0
2025-11-10 12:00:00+05:00,17.6,39.9,445.0,519.0,5.5,7.1,108.0
2025-11-10 13:00:00+05:00,17.0,38.3,443.0,365.0,4.7,6.2,111.0
2025-11-10 14:00:00+05:00,16.3,36.6,441.0,275.0,5.3,5.5,110.0
2025-11-10 15:00:00+05:00,15.8,35.3,441.0,272.0,6.8,5.4,102.0
2025-11-10 16:00:00+05:00,15.5,34.1,441.0,333.0,9.6,5.5,90.0
2025-11-10 17:00:00+05:00,15.7,33.5,442.0,449.0,12.9,6.0,81.0
2025-11-10 18:00:00+05:00,16.9,35.0,444.0,666.0,16.5,5.9,72.0
2025-11-10 19:00:00+05:00,18.5,37.0,447.0,937.0,21.8,5.9,59.0
2025-11-10 20:00:00+05:00,20.0,38.9,449.0,1112.0,28.4,6.1,46.0
2025-11-10 21:00:00+05:00,21.9,40.7,449.0,1111.0,37.9,6.9,34.0
2025-11-10 22:00:00+05:00,24.6,43.8,449.0,1014.0,48.6,8.1,22.0
2025-11-10 23:00:00+05:00,26.5,46.0,448.0,909.0,54.9,8.7,14.0
2025-11-11 00:00:00+05:00,27.4,46.8,448.0,819.0,53.9,8.5,14.0
2025-11-11 01:00:00+05:00,26.4,44.6,447.0,720.0,48.5,7.8,18.0
2025-11-11 02:00:00+05:00,24.9,42.0,447.0,630.0,42.3,7.1,23.0
2025-11-11 03:00:00+05:00,23.9,40.9,446.0,448.0,34.7,6.2,27.0
2025-11-11 04:00:00+05:00,23.9,41.6,446.0,275.0,26.2,5.2,32.0
2025-11-11 05:00:00+05:00,25.3,44.5,448.0,425.0,24.5,5.1,31.0
2025-11-11 06:00:00+05:00,28.2,49.6,456.0,1319.0,31.3,6.2,25.0
2025-11-11 07:00:00+05:00,32.6,57.9,466.0,2538.0,40.1,7.7,18.0
2025-11-11 08:00:00+05:00,35.0,64.5,471.0,3136.0,43.4,8.9,21.0
2025-11-11 09:00:00+05:00,35.5,65.7,464.0,2488.0,35.8,9.7,42.0
2025-11-11 10:00:00+05:00,25.4,56.1,451.0,1220.0,22.6,10.2,73.0
2025-11-11 11:00:00+05:00,21.7,50.8,441.0,268.0,12.2,10.1,97.0
2025-11-11 12:00:00+05:00,20.5,48.1,439.0,47.0,7.7,9.1,109.0
2025-11-11 13:00:00+05:00,19.2,45.8,440.0,143.0,6.0,7.6,114.0
2025-11-11 14:00:00+05:00,18.5,45.2,441.0,250.0,5.7,6.4,113.0
2025-11-11 15:00:00+05:00,18.0,45.4,441.0,260.0,6.7,5.9,105.0
2025-11-11 16:00:00+05:00,17.7,45.9,441.0,282.0,9.0,5.7,91.0
2025-11-11 17:00:00+05:00,16.9,44.4,441.0,332.0,11.4,5.8,80.0
2025-11-11 18:00:00+05:00,17.6,44.8,442.0,445.0,13.7,5.7,73.0
2025-11-11 19:00:00+05:00,18.2,45.3,444.0,588.0,17.2,5.5,64.0
2025-11-11 20:00:00+05:00,19.2,45.8,445.0,672.0,22.0,5.6,54.0
2025-11-11 21:00:00+05:00,20.0,46.6,445.0,648.0,29.6,6.2,44.0
2025-11-11 22:00:00+05:00,21.9,47.1,444.0,567.0,38.5,7.0,33.0
2025-11-11 23:00:00+05:00,24.3,49.2,443.0,492.0,44.5,7.5,26.0
2025-11-12 00:00:00+05:00,25.6,50.3,443.0,440.0,45.5,7.4,24.0
2025-11-12 01:00:00+05:00,25.6,50.2,443.0,394.0,43.5,6.9,26.0
2025-11-12 02:00:00+05:00,25.1,49.9,444.0,372.0,40.8,6.6,27.0
2025-11-12 03:00:00+05:00,25.0,51.1,444.0,261.0,36.6,6.4,28.0
2025-11-12 04:00:00+05:00,26.0,54.2,444.0,174.0,31.7,6.3,30.0
2025-11-12 05:00:00+05:00,28.3,60.8,449.0,461.0,29.5,6.4,29.0
2025-11-12 06:00:00+05:00,32.2,67.5,466.0,1626.0,37.2,7.8,20.0
2025-11-12 07:00:00+05:00,37.5,75.7,489.0,3165.0,47.3,9.6,8.0
2025-11-12 08:00:00+05:00,45.8,85.0,499.0,3917.0,51.0,11.1,9.0
2025-11-12 09:00:00+05:00,44.7,87.8,486.0,3100.0,42.1,11.9,33.0
2025-11-12 10:00:00+05:00,30.6,78.7,461.0,1495.0,26.7,12.3,70.0
2025-11-12 11:00:00+05:00,24.9,71.9,442.0,289.0,14.5,12.0,99.0
2025-11-12 12:00:00+05:00,23.7,68.5,437.0,4.0,9.1,10.6,113.0
2025-11-12 13:00:00+05:00,22.1,64.0,439.0,118.0,6.7,8.6,118.0
2025-11-12 14:00:00+05:00,20.3,59.5,441.0,246.0,5.9,7.0,118.0
2025-11-12 15:00:00+05:00,18.6,55.4,441.0,266.0,6.4,6.3,109.0
2025-11-12 16:00:00+05:00,17.5,52.4,442.0,300.0,8.5,6.1,94.0
2025-11-12 17:00:00+05:00,19.4,39.7,442.0,329.0,13.1,22.2,90.0
2025-11-12 18:00:00+05:00,24.3,41.7,442.0,345.0,27.5,21.7,67.0
2025-11-12 19:00:00+05:00,30.0,46.4,443.0,356.0,47.4,21.1,36.0
2025-11-12 20:00:00+05:00,33.9,49.9,443.0,369.0,62.2,20.9,13.0
2025-11-12 21:00:00+05:00,36.9,53.1,444.0,396.0,67.0,21.6,5.0
2025-11-12 22:00:00+05:00,40.7,58.8,444.0,425.0,66.8,22.8,5.0
2025-11-12 23:00:00+05:00,45.5,66.6,445.0,431.0,66.0,23.6,6.0
2025-11-13 00:00:00+05:00,48.4,71.9,445.0,382.0,66.4,23.7,5.0
2025-11-13 01:00:00+05:00,49.9,75.4,444.0,310.0,66.2,23.4,4.0
2025-11-13 02:00:00+05:00,52.9,79.4,446.0,283.0,64.9,22.8,4.0
2025-11-13 03:00:00+05:00,53.4,78.9,451.0,315.0,61.8,21.6,4.0
2025-11-13 04:00:00+05:00,50.1,74.0,459.0,391.0,57.4,20.0,4.0
2025-11-13 05:00:00+05:00,44.9,67.3,464.0,538.0,50.9,17.3,5.0
2025-11-13 06:00:00+05:00,46.0,63.1,466.0,842.0,49.5,17.5,3.0
2025-11-13 07:00:00+05:00,52.5,66.6,466.0,1217.0,47.2,18.1,2.0
2025-11-13 08:00:00+05:00,59.6,71.5,465.0,1426.0,42.9,21.2,10.0
2025-11-13 09:00:00+05:00,53.7,67.3,462.0,1333.0,35.1,30.0,36.0
2025-11-13 10:00:00+05:00,32.4,57.0,459.0,1074.0,25.2,41.2,72.0
2025-11-13 11:00:00+05:00,28.5,46.6,455.0,828.0,17.1,47.4,104.0
2025-11-13 12:00:00+05:00,30.9,43.3,452.0,634.0,11.7,43.6,130.0
2025-11-13 13:00:00+05:00,29.5,38.9,448.0,453.0,7.9,34.8,152.0
2025-11-13 14:00:00+05:00,29.2,38.0,446.0,343.0,6.3,27.6,164.0
2025-11-13 15:00:00+05:00,29.3,38.2,445.0,343.0,6.4,25.0,162.0
2025-11-13 16:00:00+05:00,29.2,38.1,445.0,414.0,8.7,24.1,150.0
2025-11-13 17:00:00+05:00,29.0,37.4,446.0,497.0,14.1,23.0,135.0
2025-11-13 18:00:00+05:00,35.3,43.4,447.0,578.0,31.1,22.0,101.0
2025-11-13 19:00:00+05:00,37.3,46.1,450.0,671.0,54.5,20.6,55.0
2025-11-13 20:00:00+05:00,38.0,47.4,452.0,758.0,71.7,20.4,20.0
2025-11-13 21:00:00+05:00,40.4,50.8,455.0,839.0,76.9,22.6,8.0
2025-11-13 22:00:00+05:00,44.9,57.0,457.0,915.0,75.9,25.8,8.0
2025-11-13 23:00:00+05:00,49.6,62.6,460.0,967.0,73.6,27.7,9.0
2025-11-14 00:00:00+05:00,50.3,63.6,463.0,1000.0,71.5,26.8,8.0
2025-11-14 01:00:00+05:00,46.7,59.0,467.0,1009.0,68.2,24.5,7.0
2025-11-14 02:00:00+05:00,42.4,52.2,468.0,966.0,63.4,22.5,9.0
2025-11-14 03:00:00+05:00,37.8,45.4,466.0,790.0,55.7,21.3,14.0
2025-11-14 04:00:00+05:00,33.9,42.0,462.0,562.0,46.7,20.5,20.0
2025-11-14 05:00:00+05:00,30.5,40.6,460.0,498.0,37.6,17.7,25.0
2025-11-14 06:00:00+05:00,30.0,40.3,464.0,789.0,41.8,19.2,18.0
2025-11-14 07:00:00+05:00,35.6,45.9,471.0,1243.0,47.1,21.3,11.0
2025-11-14 08:00:00+05:00,42.4,50.9,474.0,1507.0,47.3,23.8,17.0
2025-11-14 09:00:00+05:00,34.5,44.4,470.0,1386.0,37.4,27.3,50.0
2025-11-14 10:00:00+05:00,31.5,41.7,462.0,1074.0,22.4,31.1,97.0
2025-11-14 11:00:00+05:00,34.9,42.5,455.0,795.0,10.8,32.7,134.0
2025-11-14 12:00:00+05:00,34.3,40.3,452.0,617.0,6.1,29.9,152.0
2025-11-14 13:00:00+05:00,33.5,39.0,450.0,473.0,4.8,24.9,161.0
2025-11-14 14:00:00+05:00,33.2,38.2,449.0,386.0,5.1,21.1,163.0
2025-11-14 15:00:00+05:00,32.8,37.7,448.0,351.0,5.2,20.2,161.0
2025-11-14 16:00:00+05:00,32.5,37.3,448.0,373.0,7.0,20.5,152.0
2025-11-14 17:00:00+05:00,33.4,38.9,449.0,491.0,13.8,20.3,131.0
2025-11-14 18:00:00+05:00,42.8,47.8,454.0,801.0,28.7,20.3,101.0
2025-11-14 19:00:00+05:00,44.9,50.6,461.0,1207.0,49.1,20.4,60.0
2025-11-14 20:00:00+05:00,43.9,49.9,466.0,1457.0,63.2,20.2,29.0
2025-11-14 21:00:00+05:00,43.0,48.9,468.0,1406.0,65.8,19.8,18.0
2025-11-14 22:00:00+05:00,42.8,48.4,467.0,1200.0,62.1,19.3,18.0
2025-11-14 23:00:00+05:00,43.7,49.0,467.0,1027.0,56.5,18.4,21.0
2025-11-15 00:00:00+05:00,44.0,49.1,468.0,973.0,49.4,16.8,26.0
2025-11-15 01:00:00+05:00,42.1,47.0,468.0,952.0,40.4,14.9,34.0
2025-11-15 02:00:00+05:00,38.3,43.0,468.0,892.0,32.2,13.4,42.0
2025-11-15 03:00:00+05:00,35.2,39.8,465.0,702.0,24.2,12.4,49.0
2025-11-15 04:00:00+05:00,33.3,37.8,460.0,473.0,17.0,11.8,54.0
2025-11-15 05:00:00+05:00,31.7,36.2,458.0,406.0,14.3,10.6,54.0
2025-11-15 06:00:00+05:00,33.3,37.7,461.0,679.0,25.3,11.9,43.0
2025-11-15 07:00:00+05:00,38.9,43.0,466.0,1114.0,39.9,13.8,30.0
2025-11-15 08:00:00+05:00,46.4,50.1,469.0,1374.0,47.4,16.6,32.0
2025-11-15 09:00:00+05:00,47.5,51.0,466.0,1278.0,40.9,21.4,62.0
2025-11-15 10:00:00+05:00,44.1,48.2,461.0,1007.0,27.2,27.1,108.0
2025-11-15 11:00:00+05:00,40.3,44.0,456.0,765.0,15.9,30.6,145.0
2025-11-15 12:00:00+05:00,39.1,42.8,454.0,617.0,9.9,30.0,167.0
2025-11-15 13:00:00+05:00,39.8,43.4,453.0,498.0,6.4,27.3,181.0
2025-11-15 14:00:00+05:00,40.5,44.0,452.0,424.0,6.0,25.4,187.0
2025-11-15 15:00:00+05:00,40.9,44.2,451.0,389.0,10.2,25.9,182.0
2025-11-15 16:00:00+05:00,41.2,44.6,450.0,398.0,17.6,27.3,169.0
2025-11-15 17:00:00+05:00,36.2,38.4,451.0,478.0,16.1,28.9,164.0
2025-11-15 18:00:00+05:00,43.7,45.4,454.0,690.0,27.0,27.4,135.0
2025-11-15 19:00:00+05:00,42.8,44.6,459.0,973.0,41.8,25.4,95.0
2025-11-15 20:00:00+05:00,40.7,42.6,463.0,1168.0,51.3,23.3,66.0
2025-11-15 21:00:00+05:00,39.6,41.6,465.0,1207.0,50.9,21.4,57.0
2025-11-15 22:00:00+05:00,39.2,41.2,466.0,1157.0,45.3,19.5,59.0
2025-11-15 23:00:00+05:00,39.5,41.7,467.0,1068.0,39.2,17.7,62.0
2025-11-16 00:00:00+05:00,39.3,41.9,467.0,931.0,33.6,15.9,64.0
2025-11-16 01:00:00+05:00,38.4,41.1,466.0,754.0,27.5,14.2,67.0
2025-11-16 02:00:00+05:00,37.1,39.9,465.0,605.0,22.3,13.0,69.0
2025-11-16 03:00:00+05:00,35.6,38.5,462.0,458.0,17.1,12.3,72.0
2025-11-16 04:00:00+05:00,34.0,37.1,459.0,338.0,12.9,12.1,74.0
2025-11-16 05:00:00+05:00,32.8,36.4,458.0,395.0,16.4,12.6,63.0
2025-11-16 06:00:00+05:00,32.9,36.6,464.0,827.0,28.7,14.2,49.0
2025-11-16 07:00:00+05:00,38.3,41.9,473.0,1434.0,45.0,16.5,30.0
2025-11-16 08:00:00+05:00,46.6,49.9,477.0,1768.0,53.0,19.4,28.0
2025-11-16 09:00:00+05:00,43.9,48.5,471.0,1559.0,44.6,23.9,57.0
2025-11-16 10:00:00+05:00,34.2,41.7,461.0,1075.0,27.9,29.0,101.0
2025-11-16 11:00:00+05:00,31.9,38.3,452.0,674.0,14.5,31.9,137.0
2025-11-16 12:00:00+05:00,32.0,37.6,448.0,484.0,8.7,30.8,156.0
2025-11-16 13:00:00+05:00,30.7,37.5,446.0,376.0,6.3,27.6,165.0
2025-11-16 14:00:00+05:00,30.0,38.0,445.0,321.0,5.9,24.9,167.0
2025-11-16 15:00:00+05:00,29.5,38.2,444.0,319.0,7.1,24.1,160.0
2025-11-16 16:00:00+05:00,29.0,37.7,444.0,370.0,10.4,23.9,144.0
2025-11-16 17:00:00+05:00,27.2,32.7,445.0,437.0,14.6,25.4,133.0
2025-11-16 18:00:00+05:00,31.3,35.9,447.0,503.0,26.3,23.6,104.0
2025-11-16 19:00:00+05:00,30.4,35.2,449.0,587.0,42.5,21.1,65.0
2025-11-16 20:00:00+05:00,29.8,34.7,452.0,706.0,54.5,19.1,35.0
2025-11-16 21:00:00+05:00,29.9,34.9,456.0,894.0,59.0,18.3,25.0
2025-11-16 22:00:00+05:00,30.3,35.3,461.0,1117.0,59.3,17.9,24.0
2025-11-16 23:00:00+05:00,31.1,36.3,466.0,1295.0,57.5,17.3,26.0
2025-11-17 00:00:00+05:00,31.8,37.6,471.0,1422.0,53.3,15.8,28.0
2025-11-17 01:00:00+05:00,31.7,38.2,477.0,1504.0,47.0,14.1,32.0
2025-11-17 02:00:00+05:00,30.6,37.4,480.0,1470.0,40.7,12.8,36.0
2025-11-17 03:00:00+05:00,29.1,36.0,479.0,1201.0,33.9,12.3,40.0
2025-11-17 04:00:00+05:00,26.8,33.2,476.0,817.0,27.1,12.3,43.0
2025-11-17 05:00:00+05:00,26.2,35.3,473.0,611.0,23.5,11.7,47.0
2025-11-17 06:00:00+05:00,26.7,36.1,473.0,787.0,32.5,13.3,35.0
2025-11-17 07:00:00+05:00,33.3,43.3,473.0,1140.0,44.3,15.7,19.0
2025-11-17 08:00:00+05:00,43.3,52.3,472.0,1353.0,49.2,18.8,18.0
2025-11-17 09:00:00+05:00,33.4,45.9,466.0,1258.0,40.4,23.8,45.0
2025-11-17 10:00:00+05:00,27.6,44.1,459.0,1022.0,24.7,29.5,86.0
2025-11-17 11:00:00+05:00,24.9,37.6,453.0,832.0,12.3,32.6,120.0
2025-11-17 12:00:00+05:00,26.9,37.7,451.0,765.0,7.3,30.7,138.0
2025-11-17 13:00:00+05:00,27.1,38.2,451.0,744.0,5.7,26.3,147.0
2025-11-17 14:00:00+05:00,27.1,38.5,451.0,719.0,5.8,22.8,150.0
2025-11-17 15:00:00+05:00,27.0,38.4,450.0,656.0,7.2,22.1,145.0
2025-11-17 16:00:00+05:00,26.8,38.0,448.0,591.0,10.4,22.5,134.0
2025-11-17 17:00:00+05:00,32.7,45.1,448.0,577.0,15.1,25.8,133.0
2025-11-17 18:00:00+05:00,38.5,47.7,450.0,643.0,25.0,23.7,106.0
2025-11-17 19:00:00+05:00,34.8,43.2,453.0,762.0,38.8,20.8,68.0
2025-11-17 20:00:00+05:00,31.0,39.6,457.0,903.0,49.5,18.6,39.0
2025-11-17 21:00:00+05:00,29.3,38.1,461.0,1099.0,54.1,17.9,26.0
2025-11-17 22:00:00+05:00,30.3,38.6,466.0,1318.0,55.7,18.0,21.0
2025-11-17 23:00:00+05:00,34.0,42.1,470.0,1436.0,56.2,17.9,18.0
2025-11-18 00:00:00+05:00,36.7,44.0,471.0,1389.0,56.7,17.3,13.0
2025-11-18 01:00:00+05:00,36.0,43.0,472.0,1240.0,56.2,16.5,9.0
2025-11-18 02:00:00+05:00,34.3,41.2,471.0,1060.0,53.8,15.7,8.0
2025-11-18 03:00:00+05:00,32.1,39.5,469.0,800.0,47.7,14.8,11.0
2025-11-18 04:00:00+05:00,30.2,37.8,466.0,508.0,39.7,14.0,15.0
2025-11-18 05:00:00+05:00,35.5,41.7,465.0,396.0,46.9,14.4,7.0
2025-11-18 06:00:00+05:00,34.9,41.4,470.0,654.0,47.6,15.9,7.0
2025-11-18 07:00:00+05:00,41.0,47.4,478.0,1093.0,48.0,18.1,9.0
2025-11-18 08:00:00+05:00,49.6,55.4,482.0,1353.0,45.2,20.6,20.0
2025-11-18 09:00:00+05:00,53.3,60.3,477.0,1241.0,36.1,23.9,49.0
2025-11-18 10:00:00+05:00,54.7,65.7,468.0,950.0,23.7,27.4,88.0
2025-11-18 11:00:00+05:00,43.2,56.3,460.0,703.0,13.9,29.3,120.0
2025-11-18 12:00:00+05:00,37.5,50.4,456.0,568.0,8.9,28.1,141.0
2025-11-18 13:00:00+05:00,37.3,49.8,453.0,476.0,6.4,25.2,155.0
2025-11-18 14:00:00+05:00,37.0,49.5,452.0,444.0,6.0,23.2,162.0
2025-11-18 15:00:00+05:00,36.4,48.9,452.0,467.0,6.4,23.2,164.0
2025-11-18 16:00:00+05:00,36.0,48.3,454.0,549.0,8.9,24.1,159.0
2025-11-18 17:00:00+05:00,34.2,44.8,457.0,720.0,16.0,24.6,141.0
2025-11-18 18:00:00+05:00,52.9,61.2,463.0,1050.0,38.1,24.2,106.0
2025-11-18 19:00:00+05:00,51.9,59.1,470.0,1469.0,68.4,23.8,57.0
2025-11-18 20:00:00+05:00,48.0,55.3,476.0,1792.0,89.7,24.2,21.0
2025-11-18 21:00:00+05:00,48.2,56.1,480.0,1962.0,93.8,26.7,11.0
2025-11-18 22:00:00+05:00,52.2,61.0,483.0,2037.0,89.0,30.0,13.0
2025-11-18 23:00:00+05:00,57.6,66.8,485.0,2000.0,83.1,31.3,15.0
2025-11-19 00:00:00+05:00,58.9,67.1,486.0,1810.0,78.3,28.5,13.0
2025-11-19 01:00:00+05:00,56.8,62.2,485.0,1510.0,72.4,23.7,10.0
2025-11-19 02:00:00+05:00,51.5,55.6,483.0,1211.0,66.8,19.8,9.0
2025-11-19 03:00:00+05:00,46.6,50.9,478.0,869.0,61.7,17.8,10.0
2025-11-19 04:00:00+05:00,43.7,48.1,470.0,528.0,57.0,16.8,12.0
2025-11-19 05:00:00+05:00,44.2,48.4,467.0,435.0,55.5,16.9,7.0
2025-11-19 06:00:00+05:00,42.8,47.3,471.0,838.0,56.5,19.2,4.0
2025-11-19 07:00:00+05:00,49.0,53.6,479.0,1490.0,57.4,22.3,0.0
2025-11-19 08:00:00+05:00,60.3,64.3,483.0,1890.0,54.1,25.0,10.0
2025-11-19 09:00:00+05:00,55.9,61.2,478.0,1784.0,42.7,27.0,44.0
2025-11-19 10:00:00+05:00,37.1,45.8,470.0,1427.0,27.0,28.4,90.0
2025-11-19 11:00:00+05:00,33.6,43.1,462.0,1087.0,14.7,28.6,127.0
2025-11-19 12:00:00+05:00,34.8,44.8,457.0,830.0,8.7,26.6,147.0
2025-11-19 13:00:00+05:00,35.6,45.3,453.0,589.0,6.1,23.4,157.0
2025-11-19 14:00:00+05:00,34.8,44.0,450.0,430.0,5.5,20.9,160.0
2025-11-19 15:00:00+05:00,33.8,42.5,448.0,386.0,6.3,19.9,154.0
2025-11-19 16:00:00+05:00,32.8,41.2,447.0,424.0,9.1,19.6,140.0
2025-11-19 17:00:00+05:00,31.0,37.8,447.0,508.0,13.2,19.9,122.0
2025-11-19 18:00:00+05:00,37.5,42.5,450.0,663.0,25.6,19.3,98.0
2025-11-19 19:00:00+05:00,38.4,43.2,454.0,865.0,42.5,18.5,64.0
2025-11-19 20:00:00+05:00,37.8,42.6,457.0,1001.0,54.1,17.7,40.0
2025-11-19 21:00:00+05:00,37.3,41.9,459.0,1013.0,55.9,17.2,34.0
2025-11-19 22:00:00+05:00,36.8,41.3,461.0,961.0,52.4,16.6,38.0
2025-11-19 23:00:00+05:00,36.1,40.6,462.0,909.0,47.5,15.9,42.0
2025-11-20 00:00:00+05:00,34.7,39.1,464.0,893.0,41.7,14.6,44.0
2025-11-20 01:00:00+05:00,32.5,36.6,466.0,878.0,34.4,13.0,48.0
2025-11-20 02:00:00+05:00,29.9,33.8,467.0,823.0,28.2,11.9,50.0
2025-11-20 03:00:00+05:00,27.6,31.3,466.0,620.0,22.7,11.3,53.0
2025-11-20 04:00:00+05:00,25.8,29.5,465.0,376.0,18.1,11.1,55.0
2025-11-20 05:00:00+05:00,25.4,28.8,466.0,374.0,19.7,11.4,46.0
2025-11-20 06:00:00+05:00,26.0,29.3,474.0,898.0,29.3,13.3,34.0
2025-11-20 07:00:00+05:00,32.7,35.9,484.0,1664.0,42.1,16.1,18.0
